adsh,ddate,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,InterestExpense,Liabilities,LiabilitiesCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PaymentsToAcquirePropertyPlantAndEquipment,Revenues,StockholdersEquity,current_ratio,cash_ratio,debt_to_equity,debt_to_assets,net_profit_margin,return_on_assets,return_on_equity,free_cash_flow,operating_cf_ratio,risk_score,risk_category
0001213900-25-037634,20241231,19870050.0,31057243.0,170431.0,1277965.0,1497509.0,13862008.0,107203000.0,-3957879.0,3173703.0,5540316.0,4303.0,905858.0,-1388420.0,1.1757145950310366,0.012219860160355736,-0.7316804485521281,0.0753651349644314,3.503532562498758,0.15972294986675928,-2.2858378588611514,-3962182.0,-2.6429751006504802,-0.23231444095305606,1
0001213900-25-037669,20231231,20640091.0,2476092.0,12180000.0,1277965.0,5256738.0,2098753.0,107203000.0,-7724364.0,-2824647.0,-1630000.0,3015.0,431378.0,24846236.0,0.7792294595412641,0.2999388915531042,0.19191769860354727,0.25468579571669525,-6.5479625757456335,-0.13685244895480353,-0.11368510707215371,-7727379.0,-1.469421530995077,0.09743412340784934,1
0001213900-25-037682,20231231,73692097.0,73692097.0,61750809.0,1277965.0,12888459.0,12888459.0,107203000.0,-316951.0,5203564.0,-876675.0,1020572.5,2153515.0,60803638.0,1.9047430040340059,1.756334489651413,0.1922459387154536,0.17489608146176108,2.4163119365316703,0.07061223946442995,0.0855798134973437,-1621403.0,-0.02459184608493537,-3.531373725540791,0
0001213900-25-037682,20241231,86624171.0,86624171.0,82272479.0,1277965.0,5724660.0,5724660.0,107203000.0,-1338069.0,6296515.0,-906266.0,1020572.5,740701.0,80899511.0,2.7807898891697755,2.7325211435556245,0.06837110793190872,0.06608617356926856,8.500751315308067,0.07268773746764053,0.07783131099519254,-1621403.0,-0.2337377241617843,-6.146668443871028,0
0001213900-25-037683,20231231,5377160.0,3933357.0,777125.0,1277965.0,2819539.0,2393354.0,-150722.0,655796.0,491401.0,655465.0,73087.0,5733976.0,2557621.0,0.9720847824130721,0.28118695112282693,0.7430828242021197,0.5243546779340768,0.08569987038662177,0.09138671715180505,0.19213206335105945,582709.0,0.23258979570773805,0.06784095963706732,1
0001213900-25-037683,20241231,6215437.0,4815042.0,1056732.0,1277965.0,3470947.0,3176368.0,171541.0,753458.0,111603.0,115847.0,51519.0,4572290.0,2744490.0,0.9226288091070906,0.2871961794769154,0.817440770897587,0.5584397364175681,0.024408556762585052,0.017955776882623058,0.0406643857328684,701939.0,0.2170756280634651,0.14196363167566076,1
0001213900-25-037714,20231231,10713491.0,6662533.0,1056236.0,1277965.0,3266640.0,3019747.0,107203000.0,172179.0,1506702.0,1742728.0,761792.0,1084881.0,7446851.0,1.1651243577010055,0.2999388915531042,0.36371252992527714,0.30490901611808885,1.3888177597358604,0.14063595143730462,0.2023273998633785,-589613.0,0.05270828741459114,-0.31655982131160193,1
0001213900-25-037714,20241231,10027931.0,8641942.0,2080715.0,1277965.0,5507972.0,5266013.0,107203000.0,294973.0,-5679082.0,-5112601.0,945918.0,10120257.0,8453631.0,0.9711874488545041,0.3329815143011158,0.5017148656075077,0.5492630533656444,-0.5611598598731238,-0.5663263937496179,-0.6717920382377702,-650945.0,0.05355383070211686,-0.08731867991998829,1
0001213900-25-037718,20241231,361773798.0,251409588.0,204161435.0,864487.0,473266597.0,126827140.0,107203000.0,-775549.0,-159669.0,22183566.0,10902695.0,87044006.0,199847402.0,1.0926952071928642,0.9592588012098551,1.2143606192785916,1.3081837314265639,-0.001834348019322548,-0.00044135037109569776,-0.0007989545943659553,-11678244.0,-0.0016387148489163286,-0.9648140867285041,0
0001213900-25-037719,20231231,24543000.0,8944000.0,43000.0,63000.0,5101000.0,5101000.0,107203000.0,3808000.0,-2824000.0,-2481000.0,2501000.0,9073000.0,19442000.0,1.0128298616154174,0.008394387994528763,0.23299100680079363,0.2078393024487634,-0.3112531687424226,-0.11506335818767062,-0.1452525460343586,1307000.0,0.7465202901391884,0.2769388572106617,1
0001213900-25-037719,20241231,41130000.0,24553000.0,14900000.0,48000.0,1213000.0,893000.0,107203000.0,1557000.0,-1989000.0,-2678000.0,2744000.0,11675000.0,39917000.0,3.3497272578261468,2.8727355019935557,0.02993548392359601,0.02949185509360564,-0.17036402569593148,-0.04835886214442013,-0.04982839391737856,-1187000.0,1.2835943940643033,-7.057604170419688,0
0001213900-25-037724,20231231,181022176.0,108810005.0,90963594.0,1277965.0,37965523.0,19445910.0,16726570.0,17651626.0,14009913.0,-1630000.0,217053.0,134068317.0,37370297.0,1.886390838669462,1.7365594519186645,0.7010795278916307,0.20972857491228036,0.10449831334870863,0.0773933520719583,0.37489434456461507,17434573.0,0.4649383073163512,-3.3281083197179018,0
0001213900-25-037724,20241231,193491088.0,112812138.0,87927726.0,1277965.0,37746096.0,31582415.0,4335336.0,12483808.0,11249703.0,-1630000.0,10102478.0,144629055.0,42997303.0,1.5199490257860546,1.3308007513411366,0.6301388198350478,0.19507924830108972,0.07778314668515258,0.05814067777633252,0.26163741014174774,2381330.0,0.3307311039531082,-2.268050272998269,0
0001213900-25-037744,20241231,13933908.0,9970490.0,1707202.0,1277965.0,9827432.0,9733131.0,107203000.0,-709720.0,-4591589.0,-2792440.0,2411.0,34089770.0,3231062.0,0.7052667932412584,0.16160946120079236,1.3966279274996478,0.7052889971715042,-0.1346911111456604,-0.3295262893941886,-1.4210773423722602,-712131.0,-0.07221825600014327,0.787290366608672,2
0001213900-25-037748,20231231,47322000.0,37749000.0,2593000.0,1277965.0,124135000.0,109183000.0,107203000.0,-58612000.0,-269555000.0,-52358000.0,35000.0,87616000.0,7000.0,0.296944521183156,0.023471495088318483,9.78327120162515,2.6231985123198513,-3.076549945215486,-5.696187819618782,-38507.857142857145,-58647000.0,-0.47216337052402624,4.337317891016109,2
0001213900-25-037748,20241231,144466000.0,95602000.0,13378000.0,1277965.0,242005000.0,79442000.0,107203000.0,-54662000.0,-56451000.0,12874000.0,1020572.5,-83800000.0,-97539000.0,0.79001017523844,0.15563493815939322,-1.247351242932369,1.6751692439743608,0.6736396181384248,-0.3907563025210084,0.5787531141389598,-1621403.0,-0.22587136629408483,-0.14004942274198362,1
0001213900-25-037751,20231231,10754642.0,10501230.0,12180000.0,1277965.0,2882966.0,2724208.0,107203000.0,1862077.0,3674469.0,4332764.0,770.0,29195798.0,7787287.0,1.5799643526198235,0.2999388915531042,0.31496724415812666,0.2680671285943316,0.12585609066071768,0.3416635346857664,0.471854832112904,1861307.0,0.6458893375780359,-0.831083183100592,0
0001213900-25-037751,20241231,10627655.0,10391449.0,12180000.0,1277965.0,2420475.0,2340691.0,107203000.0,-1392824.0,274857.0,407899.0,83176.0,12518070.0,8112954.0,1.6936833203524961,0.2999388915531042,0.2610918706776263,0.2277525004340092,0.021956819222132485,0.025862431552397966,0.03387878200714561,-1476000.0,-0.5754341606502856,-0.98220187331344,0
0001213900-25-038045,20231231,4486996.0,2458836.0,54104.0,1277965.0,1241435.0,1122456.0,107203000.0,-1766135.0,130193.0,42242.0,69848.0,1356903.0,3735612.0,1.160204487513095,0.04707578496218196,0.28692508268801725,0.2766739707367691,0.0959486418704948,0.029015626490418087,0.034851852922626866,-1835983.0,-1.4226560391804646,0.06047591098649169,1
0001213900-25-038045,20241231,3577744.0,3172745.0,457740.0,1277965.0,5059501.0,2720354.0,107203000.0,-8264074.0,-524643.0,-1160495.0,53045.0,5433375.0,-1048614.0,0.7730199864090661,0.1555196271299219,-1.7621489227439926,1.4141595933079616,-0.0965593208641038,-0.14664073226032942,0.5003204229583049,-8317119.0,-1.6333772836491187,-0.2830087795510782,1
0001213900-25-038065,20231231,1486590000.0,1202684000.0,3516000.0,1277965.0,193016000.0,157060000.0,107203000.0,39978000.0,134436000.0,-1630000.0,72000.0,6582000.0,1052258000.0,2.158423827770765,0.022139452797228516,0.16841725462819362,0.12983808582056922,20.42479489516864,0.09043246624825944,0.12775954186140662,39906000.0,0.20712272557715422,-1.1715043697844323,0
0001213900-25-038065,20241231,292335000.0,1519455000.0,62872000.0,1277965.0,16065000.0,143133000.0,107203000.0,5159000.0,53578000.0,-1630000.0,20000000.0,23132000.0,1357660000.0,2.4523564355170375,0.3641261723967525,0.011763398607309863,0.05495407665862794,2.31618537091475,0.1832760360545265,0.03946348864958826,-14841000.0,0.32113289760348585,-2.0641699028608556,0
0001213900-25-038108,20231231,4459346.0,12770.0,12180000.0,1277965.0,8126916.0,7894129.0,107203000.0,-2696328.0,-8711203.0,-5755601.0,1020572.5,256385.0,400.0,0.0016163508830224539,0.2999388915531042,9.919276744608004,1.8224457128915317,-33.97703843828617,-1.9534709798252927,-21778.0075,-1621403.0,-0.331777515603705,4.219983511506838,2
0001213900-25-038108,20241231,97982.0,78357.0,281.0,1277965.0,2241525.0,2241525.0,107203000.0,-5369561.0,-10027091.0,-5900381.0,2131.0,50078.0,98361297.0,0.034359884518979554,0.00012535322525504195,0.022532905446429413,22.87690596231961,-200.22946203921882,-102.33605151966688,-0.10194142722619853,-5371692.0,-2.395494585159657,1.8357207500199153,2
0001213900-25-039326,20231231,16406000.0,40336000.0,150000.0,1277965.0,93261000.0,84419000.0,107203000.0,-1514000.0,-574000.0,-3856000.0,1020572.5,845000.0,11849000.0,0.39055931923880033,0.00177527445019753,2.18276394500066,5.684566621967573,-0.6792899408284023,-0.03498719980494941,-0.04844290657439446,-1621403.0,-0.016234009929123643,1.7293225633977802,2
0001213900-25-039326,20241231,58580000.0,25955000.0,2000.0,1277965.0,82226000.0,275028000.0,107203000.0,-5700000.0,-13651000.0,-6780000.0,24278000.0,343000.0,10927000.0,0.0901808740833247,7.271960411479566e-06,2.1430065120595456,1.403653123933083,-39.798833819241985,-0.23303175145100716,-1.2492907476892101,-29978000.0,-0.06932113929900519,2.0557921872725737,2
0001213900-25-039419,20230331,17264811.0,5506109.0,12180000.0,1277965.0,14764382.0,4911961.0,107203000.0,1757139.0,1378571.0,2312378.0,1020572.5,21774937.0,2500429.0,0.7518685473664688,0.2999388915531042,1.932208066626871,0.8551719448304416,0.06330998799215815,0.07984860071737826,0.5513337911214435,-1621403.0,0.11901202502075603,0.6894590114160832,2
0001213900-25-039419,20240331,28976334.0,8136208.0,12180000.0,1277965.0,22194512.0,7794816.0,107203000.0,4308920.0,1895222.0,3260557.0,1020572.5,326914.0,2400000.0,0.7148095057301697,0.2999388915531042,2.3270545912653744,0.7659530705299021,5.797310607682754,0.06540585844986464,0.7896758333333334,-1621403.0,0.1941434891652495,0.8578348852695618,2
0001213900-25-039778,20230331,16458331.0,11074173.0,3686741.0,1277965.0,68400859.0,14608428.0,107203000.0,-36269517.0,-62032076.0,-36455840.0,1020572.5,73587.0,1827999.0,0.5642151363018617,0.22503841348744477,3.6485373831956798,4.156002148699039,-842.9760147852202,-3.7690380634585607,-33.9344146249533,-1621403.0,-0.530249437364522,1.8495896273635326,2
0001213900-25-039778,20240331,9172598.0,5059696.0,1496144.0,1277965.0,42864786.0,31296055.0,107203000.0,-22199149.0,-34277252.0,-31668009.0,1020572.5,9897233.0,272063319.0,0.14986035203084233,0.04669860047297802,0.1463095450344337,4.673134699678324,-3.463316666385443,-3.736918591657456,-0.12598997956060368,-1621403.0,-0.5178877832260728,1.2857549600005818,2
0001213900-25-040214,20231231,95405.0,67840.0,12180000.0,1277965.0,198718.0,177487.0,107203000.0,-40435.0,-121758.0,-119482.0,1020572.5,109491.0,-832878.0,0.3236946477134445,0.2999388915531042,-0.21397522367048027,2.082888737487553,-1.1120366057484177,-1.2762224202085846,0.14618947793074136,-1621403.0,-0.20347930232792197,0.531011606225874,1
0001213900-25-040214,20241231,86932.0,80040.0,12180000.0,1277965.0,250160.0,249722.0,107203000.0,16127.0,-48616.0,-49509.0,1020572.5,69210.0,-163229.0,0.2780228830092206,0.2999388915531042,-0.9292349154597783,2.8776514977223577,-0.7024418436642104,-0.5592417061611374,0.2978392319992158,-1621403.0,0.06446674128557724,0.3655591292970631,1
0001213900-25-040269,20231231,14200421.0,7409495.0,221760.0,1277965.0,20920358.0,14782522.0,5979939.0,-1680128.0,-7338171.0,-6038420.0,1020572.5,8932751.0,-1075.0,0.4062870926560217,0.01489009007304295,-7.104752126839216,1.4732209699980021,-0.8214906023911335,-0.5167572848720471,6826.205581395348,-1621403.0,-0.08031067154778135,-1.3563890734703836,0
0001213900-25-040269,20241231,4154288.0,5165638.0,420131.0,1277965.0,25650969.0,19766817.0,2687777.0,-5934771.0,-13653340.0,-10347884.0,1020572.5,9261583.0,-981.0,0.2321657457161604,0.02103163425284078,-7.104752126839216,6.174576485790104,-1.4741907511923178,-3.286565591985919,13917.777777777777,-1621403.0,-0.231366347212848,-1.1105134610613787,0
0001213900-25-040732,20231231,718590.0,99116.0,33889.0,1277965.0,6797652.0,6797652.0,107203000.0,-776996.0,-4672348.0,-1630000.0,1020572.5,366438.0,420.0,0.014475637633174481,0.004973011951910361,9.691894889255094,9.459708596000501,-12.750719084811074,-6.502105512183582,-11124.638095238095,-1621403.0,-0.1143035860029316,4.664325483797577,2
0001213900-25-040732,20241231,1301528.0,82227.0,29228.0,1277965.0,9757813.0,9757813.0,107203000.0,-571681.0,-3288519.0,-1630000.0,1020572.5,105.0,-8456285.0,0.008391478649598216,0.0029908662185676974,-0.7672859577288325,7.497197908919363,-31319.22857142857,-2.5266602024697127,0.38888459885162335,-1621403.0,-0.058587001001146465,9.528923478504343,2
0001213900-25-041071,20231231,10831754.0,2744711.0,333357.0,1277965.0,13581383.0,12660530.0,107203000.0,-7931673.0,-14486000.0,-2622121.0,20000.0,6906160.0,4869434.0,0.1962184962188293,0.02598973612037485,1.3321309427746308,1.2538489149587408,-2.0975476965491677,-1.33736419789445,-2.974883733920616,-7951673.0,-0.5840107005302774,1.601525551045615,2
0001213900-25-041071,20241231,5538875.0,1263745.0,220824.0,1277965.0,7635930.0,7488711.0,107203000.0,-6125491.0,-384826.0,-248673.0,13986.0,4302417.0,4869434.0,0.15593766010822402,0.029061187881673473,0.9431799636882878,1.3786066665162149,-0.08944414267608183,-0.06947728554986346,-0.07902889740368182,-6139477.0,-0.8021931840653332,1.5187734169769445,2
0001213900-25-041556,20231231,35165569.0,26530156.0,12180000.0,1277965.0,10084608.0,9052373.0,107203000.0,-466408.0,-11467142.0,-10890425.0,12046.0,22612877.0,25201734.0,1.3688278256841218,0.2999388915531042,0.33658317521419684,0.28677505545267873,-0.5071067250752745,-0.3260900456352633,-0.4550140081630891,-478454.0,-0.04624949229558551,-0.5685410407239913,0
0001213900-25-041556,20241231,25711945.0,17497021.0,12180000.0,1277965.0,8934221.0,7414162.0,107203000.0,-273848.0,-7964159.0,-8089319.0,117590.0,132981531.0,16914181.0,1.2119248640710834,0.2999388915531042,0.4240963983647474,0.3474735575235557,-0.059889211231896555,-0.30974548988806566,-0.47085690995029555,-391438.0,-0.03065158115072372,-0.35202102842903854,1
0001213900-25-041563,20231231,7746141.0,7681158.0,3524308.0,1277965.0,1569270.0,775590.0,107203000.0,-3224498.0,-3700683.0,-3855592.0,1020572.5,72102.0,6176871.0,2.3890959514961825,1.7127225504286374,0.22638295129888872,0.20258732703161483,-51.32566364317217,-0.47774537024306685,-0.5991193599477794,-1621403.0,-2.0547757874680586,-4.017114193144526,0
0001213900-25-041563,20241231,7411840.0,7111480.0,3905799.0,1277965.0,2377575.0,1655997.0,107203000.0,-3833914.0,-4392880.0,-4705694.0,1020572.5,72102.0,5034265.0,1.6666458353367521,1.2115178333177614,0.38681118421207256,0.32078066984716347,-60.92591051565837,-0.5926841378119333,-0.8725960989340052,-1621403.0,-1.6125312555860487,-2.3142138395460186,0
0001213900-25-041616,20241231,102705017.0,5159105.0,12180000.0,1277965.0,74985546.0,36390779.0,107203000.0,3700686.0,-9080283.0,-3844134.0,1020572.5,19418919.0,3114057.0,0.13257931110559035,0.2999388915531042,3.2220585959302066,0.7301059694094594,-0.4675998185068901,-0.08841128958675894,-2.9159013466998194,-1621403.0,0.04935199111572782,1.843431811629248,2
0001213900-25-041769,20230331,16458331.0,11074173.0,3686741.0,1277965.0,68400859.0,14608428.0,107203000.0,-36269517.0,-62032076.0,-36455840.0,1020572.5,8826206.0,168974437.0,0.5642151363018617,0.22503841348744477,0.3398949729767204,4.156002148699039,-7.028169974732065,-3.7690380634585607,-0.3671092332149626,-1621403.0,-0.530249437364522,0.5677561421986516,1
0001213900-25-041769,20240331,9172598.0,5059696.0,1496144.0,1277965.0,42864786.0,31296055.0,107203000.0,-22199149.0,-34277252.0,-31668009.0,1020572.5,9897233.0,-33692188.0,0.14986035203084233,0.04669860047297802,-0.8207692214104954,4.673134699678324,-3.463316666385443,-3.736918591657456,1.0173649749312808,-1621403.0,-0.5178877832260728,0.9755871529112331,2
0001213900-25-042060,20231231,5568298.0,4598385.0,12180000.0,1277965.0,6159810.0,2747923.0,107203000.0,1359780.0,196727.0,526760.0,1020572.5,18814420.0,-591512.0,0.9833525205091066,0.2999388915531042,-2.4348116459243996,1.1062285100402314,0.010456182013583198,0.03532982609766934,-0.3325832781076293,-1621403.0,0.22075031535063583,-0.9851058678505793,0
0001213900-25-042060,20241231,6627728.0,5827412.0,12180000.0,1277965.0,5254449.0,2028550.0,107203000.0,-462995.0,-42219.0,228407.0,1020572.5,17619363.0,377.0,1.3539514818574292,0.2999388915531042,9.542412262974436,0.7927979241151719,-0.002396170622059379,-0.006370056224395449,-111.9867374005305,-1621403.0,-0.08811485276572291,2.408849223945408,2
0001213900-25-042062,20231231,238283010.0,82753396.0,18035405.0,1277965.0,181385889.0,169193637.0,11819527.0,-12529017.0,9889155.0,11986948.0,114113439.0,872666.0,56897121.0,0.3981750388292006,0.1012888508175812,1.4322143425654725,0.7612204034186072,11.332119046691403,0.04150172099974732,0.17380765188453032,-126642456.0,-0.06907382414957318,1.3489122018776838,2
0001213900-25-042062,20241231,239799700.0,55388829.0,13654445.0,1277965.0,180360291.0,125033416.0,20999733.0,46506740.0,40614170.0,8860036.0,42501403.0,176957128.0,59239960.0,0.36671887976265527,0.1036447740871995,1.3973755996401205,0.7521289267667974,0.2295141792762369,0.16936705925820592,0.6855873974256566,4005337.0,0.2578546516095386,1.2799714618348135,2
0001213900-25-042120,20231231,32128670.0,11702178.0,775686.0,1277965.0,11021117.0,7683042.0,107203000.0,-10.0,864722.0,1020435.0,302393.0,15997954.0,370683.0,0.9254953575545045,0.09618324521865568,3.4253018273980733,0.3430306016402173,0.05405203690421913,0.02691434161451439,2.3327803001486447,-302403.0,-9.07349046380689e-07,1.2710528500770548,2
0001213900-25-042120,20241231,33021018.0,11935381.0,857212.0,1277965.0,19365587.0,1.0,107203000.0,-414034.0,146528.0,-1583296.0,32506.0,14105620.0,7344.0,16.295017823945837,13.661441708122185,7.877748408104436,0.5864624464333595,0.01038791630569943,0.004437416193528619,19.9520697167756,-446540.0,-0.02137988381142281,-36.87379583816225,0
0001213900-25-042324,20231231,97547345.0,87119145.0,1548513.0,1277965.0,78114845.0,77981722.0,107203000.0,-1691718.0,-7439280.0,15820560.0,1050.0,68758258.0,2100.0,0.7500821363791915,0.019662797928566757,10.524024932993743,0.8007890424900852,-0.10819471313540259,-0.07626327502814147,-3542.5142857142855,-1692768.0,-0.02165680543819808,3.891904747240872,2
0001213900-25-042324,20241231,61368088.0,52304292.0,1170462.0,1277965.0,39502672.0,39486129.0,107203000.0,7111426.0,3119095.0,5947359.0,1020572.5,32044575.0,21865416.0,0.8435585000993486,0.029211517394514275,1.0319837501037907,0.6437005500318016,0.09733613255909931,0.05082600911405289,0.14264969850104842,-1621403.0,0.18002392344497609,0.7108167788340546,2
0001213900-25-042674,20231231,10440000.0,9600000.0,8245000.0,1277965.0,8615000.0,8608000.0,107203000.0,4050000.0,1152000.0,1122000.0,1020572.5,289166000.0,46000.0,0.7491690545244918,0.6718366790744543,5.23794407184195,0.8251915708812261,0.003983870856186412,0.1103448275862069,25.043478260869566,-1621403.0,0.4701102727800348,1.172003249416136,2
0001213900-25-042674,20241231,23657000.0,22274000.0,3343000.0,1277965.0,22304000.0,17286000.0,107203000.0,612000.0,1028000.0,706000.0,1020572.5,314916000.0,612000.0,0.8279215814240649,0.17680092748042453,3.6228583530161425,0.9428076256499134,0.0032643625601747766,0.04345436868580124,1.6797385620915033,-1621403.0,0.027439024390243903,1.333976386588202,2
0001213900-25-042694,20231231,7620421.0,7614033.0,31973.0,1277965.0,6861983.0,6745091.0,107203000.0,-1801113.0,-1017077.0,-719089.0,1020572.5,1487188.0,556395.0,0.7555705779299404,0.004728988772162391,2.5902372402144196,0.9004729528722888,-0.6838926887521954,-0.13346729793537654,-1.8279765274669975,-1621403.0,-0.26247704198625965,1.3578321705176,2
0001213900-25-042694,20241231,5208446.0,4423398.0,1668291.0,1277965.0,4401366.0,4357394.0,107203000.0,1583757.0,308737.0,64360.0,1020572.5,12809211.0,500269.0,0.7006924363489556,0.3241569936189919,2.2821781481594163,0.8450439920083649,0.024102733571958492,0.05927622173677139,0.6171419776160426,-1621403.0,0.35983306091790596,0.8250653542516547,2
0001213900-25-042770,20231231,10440000.0,9600000.0,8245000.0,1277965.0,8615000.0,8608000.0,107203000.0,4050000.0,1152000.0,1122000.0,1020572.5,57486000.0,1825000.0,0.7491690545244918,0.6718366790744543,1.7440645954200378,0.8251915708812261,0.020039661830706608,0.1103448275862069,0.6312328767123287,-1621403.0,0.4701102727800348,0.051481203659701456,1
0001213900-25-042770,20241231,23657000.0,22274000.0,3343000.0,1277965.0,22304000.0,17286000.0,107203000.0,612000.0,1028000.0,706000.0,1020572.5,41503000.0,1353000.0,0.8279215814240649,0.17680092748042453,2.861334705041619,0.9428076256499134,0.024769293785991374,0.04345436868580124,0.7597930524759793,-1621403.0,0.027439024390243903,1.0897338359834496,2
0001213900-25-042783,20241231,11994458.0,4043098.0,3123530.0,1277965.0,10426986.0,4145437.0,107203000.0,-6042238.0,-26023028.0,-6902614.0,1020572.5,948420.0,1560023.0,0.6807267939288876,0.5616059794086595,2.0391229152955583,0.8693169795583927,-27.438295270028046,-2.169587654565133,-16.681182264620457,-1621403.0,-0.5794807818865394,0.41019943819601024,1
0001213900-25-043484,20231231,56181530.0,31192241.0,14979793.0,1277965.0,2437839.0,10631881.0,107203000.0,3624590.0,-3598480.0,-2309152.0,192839.0,1580058.0,22442726.0,1.3696161257007482,0.8791911344447186,0.10312042383899885,0.04339217888868459,-2.277435385283325,-0.06405094343283282,-0.1603405932060125,3431751.0,1.486804501855947,-1.5542527414231277,0
0001213900-25-043484,20241231,60778716.0,21954708.0,14411389.0,1277965.0,2125559.0,10869404.0,107203000.0,-4006375.0,-2433536.0,-3197198.0,59025.0,103807.0,29712151.0,1.1052114974484226,0.8440930676344547,0.06909534955997278,0.03497209450755755,-23.44288920785689,-0.040039279539896826,-0.08190373022808076,-4065400.0,-1.8848571128818348,-1.1826193867346289,0
0001213900-25-043533,20241231,17463045.0,4590879.0,1180017.0,1277965.0,10147305.0,5059382.0,107203000.0,-22007.0,-352763.0,1489685.0,533487.0,30339448.0,13657308.0,0.6457406201642546,0.2096395221872604,0.555604622446344,0.5810730602824421,-0.011627205610332791,-0.02020054349055391,-0.025829614445247923,-555494.0,-0.0021687531812633995,0.511848787044915,1
0001213900-25-043752,20231231,30334000.0,18140000.0,247000.0,1277965.0,35864000.0,14634000.0,107203000.0,-6789000.0,-26467000.0,-11344000.0,225000.0,19051000.0,-13620000.0,0.8062879296621941,0.01673764298607497,-1.2901100842792188,1.1823036856332827,-1.3892709044144664,-0.8725192852904332,1.9432452276064611,-7014000.0,-0.18929846085210797,0.04217711549245213,1
0001213900-25-043752,20241231,25409000.0,42817000.0,2032000.0,1277965.0,13434000.0,13434000.0,107203000.0,-2769000.0,16697000.0,-2325000.0,114000.0,1601000.0,-3405000.0,1.4320350118596117,0.14085525934217094,-1.5984526850266962,0.5287102995001771,10.429106808244846,0.6571293636113188,-4.90367107195301,-2883000.0,-0.20611880303707011,-1.015539333164515,0
0001213900-25-043940,20231231,4486996.0,2458836.0,54104.0,1277965.0,1241435.0,1122456.0,107203000.0,-1766135.0,130193.0,42242.0,69848.0,4021696.0,3735612.0,1.160204487513095,0.04707578496218196,0.28692508268801725,0.2766739707367691,0.03237266068842598,0.029015626490418087,0.034851852922626866,-1835983.0,-1.4226560391804646,0.06049268816094592,1
0001213900-25-043940,20241231,3577744.0,3172745.0,457740.0,1277965.0,5059501.0,2720354.0,107203000.0,-8264074.0,-524643.0,-1160495.0,53045.0,2175253.0,-1048614.0,0.7730199864090661,0.1555196271299219,-1.7621489227439926,1.4141595933079616,-0.24118711708477128,-0.14664073226032942,0.5003204229583049,-8317119.0,-1.6333772836491187,-0.2829706134744718,1
0001213900-25-044189,20231231,61339824.0,45762930.0,1047028.0,1277965.0,82797349.0,41467124.0,121088.0,-503937.0,2400000.0,848898.0,1020572.5,19447401.0,-847086.0,0.7436480069829557,0.024936088222329313,-4.5925279526787355,1.3498139316474074,0.12340980679114912,0.0391262941999964,-2.833242433471926,-1621403.0,-0.006086390519580524,-0.957817653778176,0
0001213900-25-044189,20241231,15674008.0,14777913.0,240307.0,1277965.0,19022143.0,11252665.0,594723.0,-2593308.0,-6187511.0,-6187511.0,103972.0,39530994.0,-847086.0,0.8386669344222741,0.021130728632525464,-3.1551253082520936,1.2136106476403483,-0.1565230310171305,-0.3947625265981745,7.304466134489296,-2697280.0,-0.13633101170567374,-0.6051226839056101,0
0001213900-25-044209,20231231,53594254.0,41237279.0,499745.0,1277965.0,26866832.0,21392606.0,107203000.0,-2465652.0,1820960.0,2598093.0,902263.0,8012037.0,14710667.0,1.0741972120494987,0.0230919581019043,1.038986254621443,0.5013006058447982,0.22727803179141584,0.03397677668953093,0.12378500580565109,-3367915.0,-0.09177308288524676,0.44590178127004076,1
0001213900-25-044209,20241231,45852772.0,34667299.0,28654.0,1277965.0,18007797.0,13432726.0,107203000.0,1506390.0,1495514.0,2260204.0,2183.0,40515198.0,15812340.0,1.275588728517731,0.0021308766197529814,0.7602657464602396,0.39273082552130106,0.03691241987759754,0.032615563569417354,0.09457891747837449,1504207.0,0.08365209803286876,0.14321141445885016,1
0001213900-25-044226,20231231,9741438.0,35815895.0,264375.0,1277965.0,75172766.0,63488418.0,107203000.0,-1516279.0,-24232580.0,-30530005.0,5472778.0,666401.0,9709614.0,0.4473315085840596,0.0041554992814294275,2.1681500048169857,7.716803823008472,-36.36336079927851,-2.4875772960829807,-2.495730520286388,-6989057.0,-0.02017058943926581,1.6943069160417683,2
0001213900-25-044226,20241231,5799191.0,63010873.0,1264463.0,1277965.0,115728359.0,57376.0,107203000.0,-1269634.0,-11776436.0,-1776146.0,2464915.0,43794051.0,-1094078.0,7.002346639046347,3.137153130398514,-4.670743150101245,19.95594885562486,-0.26890492500910684,-2.0307032480909837,10.763799290361382,-3734549.0,-0.01097081139809474,-13.095417825825281,0
0001213900-25-044282,20231231,11036157.0,10986157.0,12180000.0,1277965.0,9686124.0,9686124.0,107203000.0,1092320.0,936120.0,1087654.0,1020572.5,671962.0,1.0,0.7580993748927225,0.2999388915531042,11.811318463373299,0.877671820000386,1.3931144915932747,0.08482300496449988,936120.0,-1621403.0,0.11277163084015857,1.8171177563919467,2
0001213900-25-044282,20241231,12575929.0,12539006.0,12180000.0,1277965.0,11961785.0,11961052.0,107203000.0,-764758.0,-4976716.0,-4754795.0,1020572.5,98133646.0,614144.0,0.7170197803743537,0.2999388915531042,3.0193104406416307,0.9511651186962012,-0.050713656353907406,-0.3957334682789637,-8.103500156315132,-1621403.0,-0.06393343468387035,1.0815781970129514,2
